SesionID,Comision,NumeroSesion,Fecha,TotalAsistentes,TotalPresencial,TotalRemotos,TotalAusentes,Nombre,Asistencia,id
412,Principios Constitucionales,Sesión N° 15,2021-12-07T09:30:00,18,14,4,0,"Vergara Riquelme, Lisette",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Arrau García-Huidobro, Martín",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Baradit Morales, Jorge",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Céspedes Fernández, Lorena",ASISTENCIA REMOTA,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Cretton Rebolledo, Eduardo",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Grandón González, Paola",ASISTENCIA REMOTA,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Loncon Antileo, Elisa",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Oyarzún Solis, María José",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Portilla Barrios, Ericka",ASISTENCIA REMOTA,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Roa Cadin, Giovanna",ASISTENCIA REMOTA,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Saldaña Muñoz, Alvin",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Sánchez Muñoz, Beatriz",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Squella Narducci, Agustín",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Ubilla Pérez, María Cecilia",ASISTENCIA REMOTA,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Vallejos Dávila, Loreto",ASISTENCIA PRESENCIAL,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Vargas Vidal, Mario",ASISTENCIA REMOTA,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Veloso Muñoz, Paulina",ASISTENCIA REMOTA,26
420,Principios Constitucionales,Sesión N° 16,2021-12-09T09:30:00,18,10,8,0,"Vergara Riquelme, Lisette",ASISTENCIA REMOTA,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Arrau García-Huidobro, Martín",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Baradit Morales, Jorge",ASISTENCIA REMOTA,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Céspedes Fernández, Lorena",ASISTENCIA REMOTA,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Cretton Rebolledo, Eduardo",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Grandón González, Paola",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Loncon Antileo, Elisa",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Oyarzún Solis, María José",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Portilla Barrios, Ericka",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Roa Cadin, Giovanna",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Saldaña Muñoz, Alvin",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Sánchez Muñoz, Beatriz",ASISTENCIA REMOTA,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Silva Mora, Luciano",ASISTENCIA REMOTA,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Squella Narducci, Agustín",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Ubilla Pérez, María Cecilia",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Vallejos Dávila, Loreto",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Vargas Vidal, Mario",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Veloso Muñoz, Paulina",ASISTENCIA PRESENCIAL,26
433,Principios Constitucionales,Sesión N° 17,2021-12-21T09:30:00,18,14,4,0,"Vergara Riquelme, Lisette",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Arrau García-Huidobro, Martín",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Baradit Morales, Jorge",ASISTENCIA REMOTA,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Céspedes Fernández, Lorena",ASISTENCIA REMOTA,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Cretton Rebolledo, Eduardo",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Grandón González, Paola",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Loncon Antileo, Elisa",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Oyarzún Solis, María José",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Portilla Barrios, Ericka",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Roa Cadin, Giovanna",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Saldaña Muñoz, Alvin",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Sánchez Muñoz, Beatriz",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Silva Mora, Luciano",ASISTENCIA REMOTA,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Squella Narducci, Agustín",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Ubilla Pérez, María Cecilia",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Vallejos Dávila, Loreto",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Vargas Vidal, Mario",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Veloso Muñoz, Paulina",ASISTENCIA PRESENCIAL,26
434,Principios Constitucionales,Sesión N° 18,2021-12-22T09:30:00,18,15,3,0,"Vergara Riquelme, Lisette",ASISTENCIA PRESENCIAL,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Arrau García-Huidobro, Martín",ASISTENCIA REMOTA,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Baradit Morales, Jorge",ASISTENCIA REMOTA,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Céspedes Fernández, Lorena",ASISTENCIA REMOTA,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Cretton Rebolledo, Eduardo",ASISTENCIA REMOTA,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Grandón González, Paola",ASISTENCIA PRESENCIAL,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Loncon Antileo, Elisa",ASISTENCIA PRESENCIAL,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Oyarzún Solis, María José",ASISTENCIA REMOTA,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Portilla Barrios, Ericka",ASISTENCIA PRESENCIAL,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Roa Cadin, Giovanna",ASISTENCIA REMOTA,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Saldaña Muñoz, Alvin",ASISTENCIA PRESENCIAL,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Sánchez Muñoz, Beatriz",ASISTENCIA PRESENCIAL,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Squella Narducci, Agustín",ASISTENCIA REMOTA,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Ubilla Pérez, María Cecilia",ASISTENCIA REMOTA,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Vallejos Dávila, Loreto",ASISTENCIA PRESENCIAL,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Vargas Vidal, Mario",ASISTENCIA REMOTA,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Veloso Muñoz, Paulina",ASISTENCIA PRESENCIAL,26
435,Principios Constitucionales,Sesión N° 19,2021-12-23T09:30:00,18,8,10,0,"Vergara Riquelme, Lisette",ASISTENCIA REMOTA,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Arrau García-Huidobro, Martín",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Baradit Morales, Jorge",ASISTENCIA REMOTA,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Céspedes Fernández, Lorena",ASISTENCIA REMOTA,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Cretton Rebolledo, Eduardo",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Grandón González, Paola",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Loncon Antileo, Elisa",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Oyarzún Solis, María José",ASISTENCIA REMOTA,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Portilla Barrios, Ericka",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Roa Cadin, Giovanna",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Saldaña Muñoz, Alvin",ASISTENCIA REMOTA,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Sánchez Muñoz, Beatriz",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Squella Narducci, Agustín",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Ubilla Pérez, María Cecilia",ASISTENCIA REMOTA,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Vallejos Dávila, Loreto",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Vargas Vidal, Mario",ASISTENCIA PRESENCIAL,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Veloso Muñoz, Paulina",ASISTENCIA REMOTA,26
470,Principios Constitucionales,Sesión N° 20,2021-12-28T09:45:00,18,12,6,0,"Vergara Riquelme, Lisette",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Arrau García-Huidobro, Martín",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Baradit Morales, Jorge",ASISTENCIA REMOTA,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Céspedes Fernández, Lorena",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Cretton Rebolledo, Eduardo",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Grandón González, Paola",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Loncon Antileo, Elisa",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Oyarzún Solis, María José",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Portilla Barrios, Ericka",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Roa Cadin, Giovanna",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Saldaña Muñoz, Alvin",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Sánchez Muñoz, Beatriz",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Squella Narducci, Agustín",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Ubilla Pérez, María Cecilia",ASISTENCIA REMOTA,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Vallejos Dávila, Loreto",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Vargas Vidal, Mario",ASISTENCIA PRESENCIAL,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Veloso Muñoz, Paulina",ASISTENCIA REMOTA,26
471,Principios Constitucionales,Sesión N° 21,2021-12-29T09:30:00,18,15,3,0,"Vergara Riquelme, Lisette",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Arrau García-Huidobro, Martín",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Baradit Morales, Jorge",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Céspedes Fernández, Lorena",ASISTENCIA REMOTA,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Cretton Rebolledo, Eduardo",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Grandón González, Paola",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Loncon Antileo, Elisa",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Oyarzún Solis, María José",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Portilla Barrios, Ericka",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Roa Cadin, Giovanna",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Saldaña Muñoz, Alvin",ASISTENCIA REMOTA,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Sánchez Muñoz, Beatriz",ASISTENCIA REMOTA,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Squella Narducci, Agustín",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Ubilla Pérez, María Cecilia",ASISTENCIA REMOTA,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Vallejos Dávila, Loreto",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Vargas Vidal, Mario",ASISTENCIA PRESENCIAL,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Veloso Muñoz, Paulina",ASISTENCIA REMOTA,26
483,Principios Constitucionales,Sesión N° 22,2021-12-30T09:30:00,18,13,5,0,"Vergara Riquelme, Lisette",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Arrau García-Huidobro, Martín",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Baradit Morales, Jorge",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Céspedes Fernández, Lorena",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Cretton Rebolledo, Eduardo",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Grandón González, Paola",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Loncon Antileo, Elisa",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Oyarzún Solis, María José",ASISTENCIA REMOTA,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Portilla Barrios, Ericka",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Roa Cadin, Giovanna",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Saldaña Muñoz, Alvin",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Sánchez Muñoz, Beatriz",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Squella Narducci, Agustín",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Ubilla Pérez, María Cecilia",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Vallejos Dávila, Loreto",ASISTENCIA REMOTA,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Vargas Vidal, Mario",ASISTENCIA PRESENCIAL,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Veloso Muñoz, Paulina",ASISTENCIA REMOTA,26
514,Principios Constitucionales,Sesión N° 23,2022-01-06T09:45:00,18,15,3,0,"Vergara Riquelme, Lisette",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Arrau García-Huidobro, Martín",ASISTENCIA REMOTA,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Baradit Morales, Jorge",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Céspedes Fernández, Lorena",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Cretton Rebolledo, Eduardo",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Grandón González, Paola",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Loncon Antileo, Elisa",NO ASISTE,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Oyarzún Solis, María José",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Portilla Barrios, Ericka",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Roa Cadin, Giovanna",ASISTENCIA REMOTA,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Saldaña Muñoz, Alvin",ASISTENCIA REMOTA,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Sánchez Muñoz, Beatriz",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Silva Mora, Luciano",ASISTENCIA REMOTA,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Squella Narducci, Agustín",ASISTENCIA REMOTA,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Ubilla Pérez, María Cecilia",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Vallejos Dávila, Loreto",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Vargas Vidal, Mario",ASISTENCIA PRESENCIAL,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Veloso Muñoz, Paulina",ASISTENCIA REMOTA,26
526,Principios Constitucionales,Sesión N° 24,2022-01-17T14:15:00,17,11,6,1,"Vergara Riquelme, Lisette",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Arrau García-Huidobro, Martín",ASISTENCIA REMOTA,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Baradit Morales, Jorge",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Céspedes Fernández, Lorena",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Cretton Rebolledo, Eduardo",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Grandón González, Paola",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Loncon Antileo, Elisa",NO ASISTE,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Oyarzún Solis, María José",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Portilla Barrios, Ericka",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Roa Cadin, Giovanna",ASISTENCIA REMOTA,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Saldaña Muñoz, Alvin",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Sánchez Muñoz, Beatriz",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Silva Mora, Luciano",ASISTENCIA REMOTA,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Squella Narducci, Agustín",ASISTENCIA REMOTA,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Ubilla Pérez, María Cecilia",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Vallejos Dávila, Loreto",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Vargas Vidal, Mario",ASISTENCIA PRESENCIAL,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Veloso Muñoz, Paulina",ASISTENCIA REMOTA,26
527,Principios Constitucionales,Sesión N° 25,2022-01-18T09:30:00,17,12,5,1,"Vergara Riquelme, Lisette",ASISTENCIA PRESENCIAL,26
552,Principios Constitucionales,Sesión N° 26,2022-01-20T09:30:00,17,11,6,1,"Arrau García-Huidobro, Martín",ASISTENCIA PRESENCIAL,26
552,Principios Constitucionales,Sesión N° 26,2022-01-20T09:30:00,17,11,6,1,"Baradit Morales, Jorge",ASISTENCIA PRESENCIAL,26
552,Principios Constitucionales,Sesión N° 26,2022-01-20T09:30:00,17,11,6,1,"Céspedes Fernández, Lorena",ASISTENCIA PRESENCIAL,26
